"slug","name_ar","name_en","description","category_slug","engine_group","is_active","version"
"workflow-telecom-network-uptime-calculator-standard","حاسبة توفر شبكة الاتصالات — مسار الحساب","Telecom Network Uptime Calculator — standard","مسار مسار الحساب لأداة حاسبة توفر شبكة الاتصالات.","telecom-tools","formula","true","1"
"workflow-bakery-labor-cost-per-batch-calculator-standard","حاسبة عمالة الدفعة — مسار الحساب","Bakery Labor Cost per Batch Calculator — standard","مسار مسار الحساب لأداة حاسبة عمالة الدفعة.","bakery-tools","formula","true","1"
"workflow-bakery-daily-profit-calculator-standard","حاسبة ربح المخبز اليومي — مسار الحساب","Bakery Daily Profit Calculator — standard","مسار مسار الحساب لأداة حاسبة ربح المخبز اليومي.","bakery-tools","formula","true","1"
"workflow-telecom-arpu-calculator-standard","حاسبة متوسط الإيراد لكل مشترك — مسار الحساب","Telecom ARPU Calculator — standard","مسار مسار الحساب لأداة حاسبة متوسط الإيراد لكل مشترك.","telecom-tools","formula","true","1"
"workflow-rental-late-fee-calculator-standard","حاسبة رسوم تأخير الإرجاع — مسار الحساب","Rental Late Fee Calculator — standard","مسار مسار الحساب لأداة حاسبة رسوم تأخير الإرجاع.","rental-business-tools","formula","true","1"
"workflow-rental-fleet-revenue-per-asset-calculator-standard","حاسبة إيراد كل أصل مؤجر — مسار الحساب","Rental Fleet Revenue per Asset Calculator — standard","مسار مسار الحساب لأداة حاسبة إيراد كل أصل مؤجر.","rental-business-tools","formula","true","1"
"workflow-salon-revenue-per-chair-calculator-standard","حاسبة إيراد كرسي الصالون — مسار الحساب","Salon Revenue per Chair Calculator — standard","مسار مسار الحساب لأداة حاسبة إيراد كرسي الصالون.","salon-tools","formula","true","1"
"workflow-salon-chair-utilization-calculator-standard","حاسبة استغلال كراسي الصالون — مسار الحساب","Salon Chair Utilization Calculator — standard","مسار مسار الحساب لأداة حاسبة استغلال كراسي الصالون.","salon-tools","formula","true","1"
"workflow-salon-average-ticket-calculator-standard","حاسبة متوسط فاتورة الصالون — مسار الحساب","Salon Average Ticket Calculator — standard","مسار مسار الحساب لأداة حاسبة متوسط فاتورة الصالون.","salon-tools","formula","true","1"
"workflow-salon-rebooking-rate-calculator-standard","حاسبة إعادة الحجز — مسار الحساب","Salon Rebooking Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة إعادة الحجز.","salon-tools","formula","true","1"
"workflow-salon-product-attachment-rate-calculator-standard","حاسبة بيع المنتجات مع الخدمات — مسار الحساب","Salon Product Attachment Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة بيع المنتجات مع الخدمات.","salon-tools","formula","true","1"
"workflow-salon-staff-commission-calculator-standard","حاسبة عمولة موظف الصالون — مسار الحساب","Salon Staff Commission Calculator — standard","مسار مسار الحساب لأداة حاسبة عمولة موظف الصالون.","salon-tools","formula","true","1"
"workflow-salon-treatment-margin-calculator-standard","حاسبة هامش خدمة الصالون — مسار الحساب","Salon Treatment Margin Calculator — standard","مسار مسار الحساب لأداة حاسبة هامش خدمة الصالون.","salon-tools","formula","true","1"
"workflow-salon-no-show-rate-calculator-standard","حاسبة عدم حضور المواعيد — مسار الحساب","Salon No-show Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة عدم حضور المواعيد.","salon-tools","formula","true","1"
"workflow-salon-daily-capacity-calculator-standard","حاسبة طاقة مواعيد الصالون — مسار الحساب","Salon Daily Capacity Calculator — standard","مسار مسار الحساب لأداة حاسبة طاقة مواعيد الصالون.","salon-tools","formula","true","1"
"workflow-telecom-subscriber-churn-calculator-standard","حاسبة تسرب المشتركين — مسار الحساب","Subscriber Churn Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة تسرب المشتركين.","telecom-tools","formula","true","1"
"workflow-salon-break-even-appointments-calculator-standard","حاسبة مواعيد نقطة التعادل — مسار الحساب","Salon Break-even Appointments Calculator — standard","مسار مسار الحساب لأداة حاسبة مواعيد نقطة التعادل.","salon-tools","formula","true","1"
"workflow-bakery-ingredient-cost-per-batch-calculator-standard","حاسبة مكونات دفعة المخبز — مسار الحساب","Bakery Ingredient Cost per Batch Calculator — standard","مسار مسار الحساب لأداة حاسبة مكونات دفعة المخبز.","bakery-tools","formula","true","1"
"workflow-bakery-cost-per-item-calculator-standard","حاسبة تكلفة القطعة — مسار الحساب","Bakery Cost per Item Calculator — standard","مسار مسار الحساب لأداة حاسبة تكلفة القطعة.","bakery-tools","formula","true","1"
"workflow-bakery-gross-margin-calculator-standard","حاسبة هامش منتج المخبز — مسار الحساب","Bakery Gross Margin Calculator — standard","مسار مسار الحساب لأداة حاسبة هامش منتج المخبز.","bakery-tools","formula","true","1"
"workflow-bakery-waste-rate-calculator-standard","حاسبة هدر المخبز — مسار الحساب","Bakery Waste Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة هدر المخبز.","bakery-tools","formula","true","1"
"workflow-bakery-daily-production-capacity-calculator-standard","حاسبة الطاقة اليومية للمخبز — مسار الحساب","Bakery Daily Production Capacity Calculator — standard","مسار مسار الحساب لأداة حاسبة الطاقة اليومية للمخبز.","bakery-tools","formula","true","1"
"workflow-bakery-oven-utilization-calculator-standard","حاسبة استغلال الفرن — مسار الحساب","Bakery Oven Utilization Calculator — standard","مسار مسار الحساب لأداة حاسبة استغلال الفرن.","bakery-tools","formula","true","1"
"workflow-bakery-break-even-items-calculator-standard","حاسبة قطع نقطة التعادل — مسار الحساب","Bakery Break-even Items Calculator — standard","مسار مسار الحساب لأداة حاسبة قطع نقطة التعادل.","bakery-tools","formula","true","1"
"workflow-bakery-packaging-cost-calculator-standard","حاسبة تكلفة التغليف — مسار الحساب","Bakery Packaging Cost Calculator — standard","مسار مسار الحساب لأداة حاسبة تكلفة التغليف.","bakery-tools","formula","true","1"
